annotations,tweets,labels
😩,i better have a quick day at work tomorrow and no work the next day i wanna do a hour stream,6
😩,body too sore for normal clothes today workout clothes it is,6
😩,tried to upload it but its too slow,6
😩,miss you too,6
😩,my stomach is upset,6
😩,i havent been able to splurge on makeup in like two months i need a makeup spree in my life,6
😩,i need to finish my ces amp quit procrastinating,6
😩,when u pee amp realize after that ur long sweater was in the toilet while u did back of thighs wet through your jeans,6
😩,im so sleepy amp tired,6
😩,my boyfriend is so hot,6
😩,really dont want to work tonight,6
😩,im hella bored and really tryna do something tonight,6
😩,up and cant sleep its like i have the flu without the snotty nose and sore throat,6
😩,im still sleepy,6
😩,roy bigging up amp on interview i think we know our own future in this tournament guys,6
😩,absolutely shitting myself for this exam,6
😩,im forever hungry at this time,6
😩,sorry daddy,6
😩,i guess i can only enjoy vinegar chips from starbucks cause done played me,6
😩,i just knew i was about to take a bomb ass nap but i guess not,6
😩,when youre so emotionally drained that it physically hurts gonna be a long day,6
😩,hasnt been on days,6
😩,ive been traveling since am west coast time its currently am in cleveland and im finally home wowee time to hit the hay,6
😩,missin the cold weather in take me back,6
😩,all i want is some stamp spicy crackling and some boiled crabs from seafood palace,6
😩,my heart is hear to stay my favorite to,6
😩,and comfortably,6
😩,if lebron can again i just want him to play like how he did today all the time then he would be unstoppable,6
😩,im going how far is cleveland lol i never drove during a ride trip,6
😩,fuck sleep stay up fuck you pay up,6
😩,i still have to drink med lemon,6
😩,whats wrong with married later why hurry,6
😩,god forbid tbe,6
😩,wish my team was in the finals love durant,6
😩,i miss you too,6
😩,craving right now,6
😩,why do boys get mad when you dont listen to what theyre saying but yet they literally never listen to anything you say,6
😩,i wanted some el pilot so bad mad they closed,6
😩,let me know,6
😩,i think i got pink eye amp im catching a cold,6
😩,jesus take the brush i mean powder i mean dust i mean flour i mean wheel jesus take the wheeeeeel hates,6
😩,i hate those sneezes where you sneeze so hard your chest hurts,6
😩,wanna new piercing,6
😩,bad omen already deli starting,6
😩,i have some adjusting to do today but i dont feel like it,6
😩,this wawa salad is about to hit,6
😩,i hope not,6
😩,charger please,6
😩,im at the age where u wanna have it altogether but theres still soooo much to do,6
😩,this painting aint no joke,6
😩,come to my he wednesday,6
😩,why am i sick right now,6
😩,why me,6
😩,whats with the weather today,6
😩,veronica is crazy af,6
😩,i wanna go down west tomorrow,6
😩,cramping like fuck,6
😩,my nails are so short,6
😩,im babysitting what are you doing today,6
😩,change bitches like i change clothes but i swear she a keeper,6
😩,my knee hurts so bad from running on the concrete during my runs,6
😩,dont tell me theyre gonna hate on her for guessing wrong,6
😩,i have way to many clothes,6
😩,that movie is terrifying,6
😩,im through,6
😩,i might post more ink,6
😩,how expensive are the carrie and mark photo ops at star wars celebration,6
😩,ti daughter is soooo pretty,6
😩,holy shit,6
😩,im going to be when i graduate,6
😩,why is everybody dying i cant take this,6
😩,that bun,6
😩,my whole body is soar,6
😩,august not coming fast enough,6
😩,so what do you do,6
😩,working a double tomorrow,6
😩,i cannot be around ifs who complain ima end up beating yo ass,6
😩,wish,6
😩,and tate kobangmaybe mario,6
😩,yall i honestly wasnt ready for this my knees are weak my soul is aching,6
😩,lol i dont want nobody nikki,6
😩,im finna be in these stores all day looking for layla something to match both of them jordans,6
😩,icy hot got my back feeling way better,6
😩,might go in today,6
😩,what do it look like say no to drugs,6
😩,miss my baby already,6
😩,aw you can have my whole house,6
😩,especially when its time to transition toddlers into the class,6
😩,if a girl where this for me its a wrap,6
😩,really finna get in my feelings,6
😩,i go on holiday in weeks and all ive brought is some flip flops,6
😩,masa masa final cani la rind you know me better for five sem you know how well my spirit is,6
😩,but like where whos hiring i need a second job,6
😩,all i want is some cornbread,6
😩,i know,6
😩,i didnt see a single second of the game i went to sleep early and the worst part is i work thursday night,6
😩,thanks now im crying,6
😩,my family is at the pool in mexico enjoying the degrees so freaking jealous,6
😩,i love my girlfriend man i swear shes everything and more,6
😩,i didnt even know some of these emoji existed hows a man gonna use a pineapple as an adjective,6
😩,lao the fact that youre playing along youre the real map,6
😩,football needs to come on,6
😩,you right,6
😩,its too hot outside too be wearing condoms,6
😩,i think im having a migraine please make this pain go away,6
😩,we in deep shit,6
😩,kudos to those lasses that can french plait that stuffs a lot harder than it looks,6
😩,they are attacking too muuuuch,6
😩,to love my momma i cause she da realest,6
😩,just extra i love her tho,6
😩,i want to show up to work in a hoodie and jeans so bad this morning,6
😩,i gotta learn show to shop for other colors besides black,6
😩,i gotta work later,6
😩,thanks,6
😩,work to close ugh they been working me thats okay i need all that for my birthday next month im going to atl,6
😩,the heat in chicago is too much i can literally faint right now,6
😩,i know lol i have a long way to go,6
😩,this makes me so sad,6
😩,i be attracted to a persons personality more than anything else,6
😩,the feeling you get after holding yo pee forever,6
😩,yall gotta master ga san andreas,6
😩,sooooo not feeling work this weekend,6
😩,makes me weak,6
😩,where did this headache come from,6
😩,just started the last season of how i met your mother i dont want it to be over,6
😩,just getting home from work,6
😩,let me use your pain medication,6
😩,init was just sayin this,6
😩,why is it so hot everywhere,6
😩,i need a strawberry lemonade in my life,6
😩,he shift tryna not fall asleep his left,6
😩,bored,6
😩,so stressful,6
😩,i need a second job,6
😩,why who did you kill,6
😩,why must everyone heat up the strangest smelling food in the break room microwave,6
😩,literally cant wait for tenderize next month with my little sister roll on the the,6
😩,evooob itsteesmallzhoe kekepalmerdaily panda controll son what,6
😩,i dont think yall understand how much of an experience this was seeing,6
😩,start my second job this week,6
😩,mannen i wish i could come,6
😩,im about to fall asleep at work i just want my bed back,6
😩,ugh how to even rest,6
😩,its gonna be weird for me lol just today my brother was like do you know about demi and wilmer,6
😩,these are so good,6
😩,yo wif thats lame af that nigga sweet thats a nigga you get yo hood as uncles to beat to up,6
😩,eaten too much again,6
😩,dying my hair was the biggest mistake of my life,6
😩,amp now i feel lonely as,6
😩,how to they let cleveland come back from this shit was never suppose to be fucking tied bruh,6
😩,its raining soooooo freaking hard and i need to cycle to school,6
😩,im nooooo hungry,6
😩,cant waiiiit,6
😩,not sure how im feeling,6
😩,come to the dance room to practice,6
😩,im stuck between long hair a blunt cut box braids or knot less braids,6
😩,no its cause i have irregularity guys hair,6
😩,but hopefully this tyson traffic has died down so i can get home quickly,6
😩,people need to stay out my dreams,6
😩,i wanna dye my bundles too,6
😩,engineer,6
😩,i miss you man,6
😩,oh shame,6
😩,i made an impulse shoe buy yesterday and im supposed to be saving,6
😩,blech i was thinking about taking myself on a day trip somewhere tomorrow but not if its going to be hot as balls,6
😩,i wonder if i can work there and at sales,6
😩,today is so dry,6
😩,i still cant sleep lao,6
😩,cant lie this funny it play breath must stink,6
